,retweets,favorites,cleaned_tweets,month_sin,month_cos,day_sin,day_cos,hour_sin,hour_cos,min_sin,min_cos,time_to_open,time_after_close,potus_status,vader_negative,vader_neutral,vader_positive,vader_compound,negative_word,positive_word,uncertainty_word,litigious_word,constraining_word,interesting_word,modal_strong_word,modal_neutral_word,modal_weak_word,string_count,word_count,unique_words_count
36556,46448,201399,build a wall crime will fall,0.5,0.8660254037844387,-0.9987165071710528,-0.05064916883871266,1.0,6.123233995736766e-17,-0.1045284632676543,0.9945218953682732,9010.0,0.0,1,0.43,0.57,0.0,-0.6731,1,0,0,1,0,0,1,0,0,28,6,6
3570,47,28,the upcoming season of celebapprentice will be terrific a great cast,-0.8660254037844392,0.4999999999999993,0.72479278722912,0.6889669190756866,-0.25881904510252035,-0.9659258262890684,0.0,1.0,0.0,0.0,0,0.0,0.7090000000000001,0.29100000000000004,0.6249,0,1,0,0,0,0,1,0,0,68,11,11
6556,3101,4907,goonerdad hi chris,0.8660254037844386,0.5000000000000001,0.10116832198743228,-0.9948693233918952,-0.7071067811865471,-0.7071067811865479,0.7431448254773945,-0.6691306063588579,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,18,3,3
38750,16377,73231,the philadelphia shooter should never have been allowed to be on the street he had a long and very dangerous criminal record looked like he wa having a good time after his capture and after wounding so many police long sentence must get much tougher on street crime,-0.8660254037844385,-0.5000000000000004,0.10116832198743228,-0.9948693233918952,0.9659258262890684,-0.25881904510252063,-0.1045284632676543,0.9945218953682732,5407.0,0.0,1,0.177,0.6859999999999999,0.13699999999999998,-0.6666,3,1,0,2,0,0,2,1,0,265,48,48
4525,281,118,first of all you don t necessarily need the best location what you need is the best deal the art of the deal,-0.5000000000000004,0.8660254037844384,0.485301962531081,-0.8743466161445821,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,0.0,0.7140000000000001,0.28600000000000003,0.8555,0,2,0,0,0,0,2,0,0,108,23,23
34705,32673,113342,the story you heard about the russian yesterday took place during the obama administration not the trump administration why didn t they do something about it especially when it wa reported that president obama wa informed by the fbi in september before the election,-0.4999999999999997,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,0.9659258262890682,0.25881904510252096,0.7431448254773941,0.6691306063588582,15697.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,265,44,44
15682,30,33,jamesbregenzer trumpchicago wa completed during recession when most other project failed trump deserves chicago s praise blairkamin,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,-0.7071067811865471,-0.7071067811865479,0.3090169943749474,0.9510565162951536,0.0,0.0,0,0.23600000000000002,0.63,0.134,-0.4144,2,0,0,0,0,0,0,0,0,131,17,17
20269,18,43,mightywhimpfarm realdonaldtrump it is so unbelievably nice to see joan river on the theapprentice celebapprentice,0.5,0.8660254037844387,-0.651372482722222,-0.7587581226927911,-0.8660254037844392,0.4999999999999993,0.5000000000000003,-0.8660254037844385,0.0,15948.0,0,0.0,0.838,0.162,0.5666,0,0,0,0,0,0,0,0,0,113,15,15
38272,17406,67663,i am not a fan of bitcoin and other cryptocurrencies which are not money and whose value is highly volatile and based on thin air unregulated crypto asset can facilitate unlawful behavior including drug trade and other illegal activity,-0.4999999999999997,-0.8660254037844388,0.7907757369376985,-0.6121059825476629,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.0,11722.0,1,0.125,0.784,0.092,-0.3532,3,0,1,1,0,0,0,1,0,235,39,39
23226,25,61,thanks,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0.258819045102521,-0.9659258262890682,-0.6691306063588579,-0.7431448254773945,0.0,0.0,0,0.0,0.408,0.5920000000000001,0.4404,0,0,0,0,0,0,0,0,0,6,1,1
37807,24744,102256,mexico is sending a big delegation to talk about the border problem is they ve been talking for year we want action not talk they could solve the border crisis in one day if they so desired otherwise our company and job are coming back to the usa,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,-0.25881904510252035,-0.9659258262890684,0.913545457642601,-0.4067366430758001,0.0,0.0,1,0.127,0.769,0.10400000000000001,-0.5025,2,1,1,0,0,0,0,0,1,246,48,48
996,14,10,railing at obama over china maggiepolitico,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,-0.7071067811865471,-0.7071067811865479,0.9781476007338056,0.20791169081775945,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,42,6,6
19095,80,190,the new celebrityapprentice start january th please don t make u wait that long again,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,-0.9659258262890684,0.2588190451025203,0.5,0.8660254037844387,0.0,11101.0,0,0.0,0.887,0.113,0.3182,0,0,0,0,0,0,0,0,0,85,15,15
8933,192,154,jodi thought she outsmarted the system it didn t work congratulation to the jury on a job well done now will it be life or death,0.5000000000000003,-0.8660254037844385,0.9987165071710528,-0.050649168838712635,-0.8660254037844392,0.4999999999999993,-0.5877852522924734,0.8090169943749473,0.0,17664.0,0,0.233,0.703,0.064,-0.7601,0,0,0,1,0,1,1,0,0,128,26,26
41317,35765,187686,no matter what you give to the democrat in the end they will never be satisfied in the house they gave u nothing,0.5,0.8660254037844387,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210294e-16,0.9781476007338056,0.20791169081775945,0.0,8034.0,1,0.15,0.85,0.0,-0.4015,0,1,0,0,0,0,2,0,0,112,23,23
7598,899,495,don t blindly pursue a career that others suggest or insist is right for you it may be worth taking a pay cut for a job you love,1.0,6.123233995736766e-17,-0.9680771188662044,-0.2506525322587205,-0.7071067811865471,-0.7071067811865479,-0.9781476007338056,-0.2079116908177598,0.0,0.0,0,0.107,0.706,0.187,0.5574,1,0,2,0,1,0,0,0,2,128,28,28
28372,4349,11539,senator lindseygrahamsc made horrible statement about sentedcruz and then he endorsed him no wonder nobody trust politician,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822,-0.4999999999999997,-0.8660254037844388,0.3090169943749474,0.9510565162951536,0.0,0.0,0,0.221,0.591,0.188,-0.2244,0,0,0,0,0,0,0,0,0,123,17,17
17696,392,470,even jimmy carter just released a statement saying that obama doesn t have a clue that ha to be a new low,-0.8660254037844392,0.4999999999999993,0.9680771188662044,-0.2506525322587204,0.9659258262890682,0.25881904510252096,0.20791169081775973,-0.9781476007338056,14507.0,0.0,0,0.107,0.893,0.0,-0.3382,0,0,0,0,0,0,0,0,0,105,22,22
29810,4029,14815,thank you columbus ohio i will be back soon imwithyou magapic twitter com vmf epjp r,-0.8660254037844385,-0.5000000000000004,0.2012985200886601,0.9795299412524944,-0.7071067811865471,-0.7071067811865479,-0.9510565162951536,-0.3090169943749476,0.0,0.0,0,0.0,0.8109999999999999,0.18899999999999997,0.4199,0,0,0,0,0,0,1,0,0,84,16,16
38253,8961,43738,month the lowest since the wall street journal editorial board a tale of two economy ingrahamangle,-0.4999999999999997,-0.8660254037844388,0.7907757369376985,-0.6121059825476629,1.0,6.123233995736766e-17,-0.8090169943749473,-0.5877852522924732,10209.0,0.0,1,0.133,0.867,0.0,-0.3818,0,0,0,0,0,0,1,0,0,98,16,16
18994,18,41,realdonaldtrump for president in you have my vote,-2.4492935982947064e-16,1.0,0.9680771188662044,-0.2506525322587204,-0.2588190451025216,0.965925826289068,-0.8090169943749473,-0.5877852522924732,0.0,27570.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,49,8,8
15019,113,170,donald trump will forever be mac miller s best song true he will never have another one to compete,0.8660254037844387,-0.4999999999999998,-0.72479278722912,0.6889669190756865,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,0.0,0.7120000000000001,0.28800000000000003,0.807,0,1,0,0,0,0,4,0,0,98,19,19
38796,18000,78992,thank you tedcruz i couldn t agree more,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,-0.965925826289068,-0.2588190451025215,-0.8660254037844392,0.4999999999999993,0.0,6625.0,1,0.0,0.569,0.431,0.6476,0,0,0,0,0,0,0,0,0,39,8,8
43168,18596,74626,great,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,-0.9659258262890684,0.2588190451025203,-0.8660254037844392,0.4999999999999993,0.0,13812.0,1,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,5,1,1
29599,10439,48154,it wa truly an honor to introduce my wife melania her speech and demeanor were absolutely incredible very proud gopconvention,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,-0.2588190451025216,0.965925826289068,0.9945218953682732,0.10452846326765368,0.0,26051.0,0,0.0,0.635,0.365,0.8841,0,2,0,0,0,1,0,0,0,125,20,20
6038,8,8,cjohnson only one of but thanks,0.5,0.8660254037844387,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475,-0.9135454576426012,0.40673664307579976,0.0,0.0,0,0.0,0.5920000000000001,0.408,0.63,0,0,0,0,0,0,0,0,0,31,6,6
15941,35,49,the trump organization finalizes purchase of legendary turnberry resort in scotland it s absolutely,1.2246467991473532e-16,-1.0,-0.29936312297335776,-0.9541392564000488,-0.7071067811865471,-0.7071067811865479,-0.4067366430758009,0.9135454576426004,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,99,14,14
26054,745,1490,sandrajenners i love to see the respect you have shown to your parent sibling and child proven respect and class needed in usa,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624,-0.7071067811865477,0.7071067811865474,0.9945218953682734,-0.10452846326765332,0.0,19002.0,0,0.0,0.6729999999999999,0.327,0.8932,0,0,0,0,0,0,0,0,0,126,23,23
43265,28666,108896,very troubled by durham probe finding a g bill barr bretbaier foxnews,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,-0.5000000000000004,0.8660254037844384,0.3090169943749475,-0.9510565162951536,0.0,23242.0,1,0.2,0.8,0.0,-0.4588,1,0,0,0,0,0,0,0,0,69,12,12
131,14,4,visited some very beautiful golf course this weekend this is one,-0.4999999999999997,-0.8660254037844388,-0.651372482722222,-0.7587581226927911,-0.7071067811865471,-0.7071067811865479,0.10452846326765372,-0.9945218953682732,0.0,0.0,0,0.0,0.682,0.318,0.6361,0,1,0,0,0,0,0,0,0,64,11,11
22600,37,64,via breitbartnews donald trump rich people don t like me poor middle income people like me best,0.5000000000000003,-0.8660254037844385,0.6513724827222223,-0.758758122692791,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.30901699437494723,0.0,0.0,0,0.0,0.823,0.177,0.4995,1,1,0,0,0,0,1,0,0,95,17,17
41891,35050,139488,sleepy joe biden wa in charge of the h n swine flu epidemic which killed thousand of people the response wa one of the worst on record our response is one of the best with fast action of border closing a approval rating the highest on record his wa lowest,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0.0,19256.0,1,0.212,0.6779999999999999,0.11,-0.7777,2,2,0,0,0,0,3,0,0,255,50,50
2262,37,15,beautiful missusa in newyorkpost tomorrow a audrey hepburn in front of tiffany s,1.2246467991473532e-16,-1.0,0.9680771188662044,-0.2506525322587204,-0.965925826289068,-0.2588190451025215,0.8090169943749475,0.5877852522924731,0.0,4184.0,0,0.0,0.769,0.231,0.5994,0,1,0,0,0,0,0,0,0,80,13,13
11901,116,67,michigan ha made great progress under snyder calley migop is out early energizing the grassroots keep it up joinmiteam,-1.0,-1.8369701987210294e-16,-0.10116832198743204,-0.9948693233918952,-0.8660254037844385,-0.5000000000000004,-0.3090169943749473,-0.9510565162951536,0.0,2017.0,0,0.0,0.625,0.375,0.8805,0,2,0,0,0,0,0,0,0,118,19,19
11193,8,9,gretawire doing greta tonight at on fox enjoy,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,-0.8660254037844392,0.4999999999999993,0.7431448254773945,-0.6691306063588579,0.0,15749.0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,45,8,8
4124,77,40,a clip from last night s late show where i detail my charitable offer to obama and dave describes his terrible grade,-0.8660254037844392,0.4999999999999993,-0.8486442574947509,0.5289640103269624,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.30901699437494723,0.0,0.0,0,0.12,0.775,0.105,-0.1027,1,1,0,0,0,0,0,0,0,116,22,22
15467,25,57,tycedaggitt realdonaldtrump for president time for a change in the right direction,1.2246467991473532e-16,-1.0,0.2012985200886601,0.9795299412524944,0.9659258262890682,0.25881904510252096,-0.743144825477394,-0.6691306063588585,13874.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,82,12,12
19358,11,35,winpropp realdonaldtrump time for a great president you are needed urgently,-2.4492935982947064e-16,1.0,-0.8486442574947509,0.5289640103269624,0.8660254037844386,0.5000000000000001,-0.8090169943749473,-0.5877852522924732,17401.0,0.0,0,0.0,0.76,0.24,0.6249,0,1,0,0,0,0,0,0,0,75,11,11
16256,86,93,do these very stupid politician who got u involved in iraq look bad or what everybody want their oil only made possible by u s,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,-0.2588190451025216,0.965925826289068,-0.9945218953682734,0.104528463267653,0.0,28019.0,0,0.24600000000000002,0.754,0.0,-0.8169,1,0,1,0,0,0,0,0,1,126,25,25
29665,4456,16258,crooked hillary clinton wa not at all loyal to the person in her rigged system that pushed her over the top dws too bad bernie flamed out,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,-0.965925826289068,-0.2588190451025215,0.2079116908177593,0.9781476007338056,0.0,3762.0,0,0.256,0.69,0.054000000000000006,-0.7753,1,1,0,0,0,0,0,0,0,137,27,27
35041,14905,55544,while steele shopped the document to multiple medium outlet he also asked for help with a russian oligarch catherine herridge of foxnews loudobbs in other word they were colluding with russia,-0.8660254037844385,-0.5000000000000004,-0.10116832198743204,-0.9948693233918952,-1.0,-1.8369701987210294e-16,-1.0,-1.8369701987210294e-16,0.0,9901.0,1,0.061,0.857,0.083,0.2003,1,0,0,0,0,0,0,0,0,191,31,31
20777,4,18,robertpatrickmc i feel like of the time realdonaldtrump is the only real celebrity on the show apprenticenbc i understand,0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,0.8660254037844387,-0.4999999999999998,-0.9135454576426012,0.40673664307579976,2416.0,0.0,0,0.0,0.902,0.098,0.3612,0,0,0,0,0,0,0,0,0,121,19,19
40902,18993,66000,a dirty cop at the highest level scum,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.0,956.0,1,0.285,0.715,0.0,-0.4926,0,1,0,0,0,0,1,0,0,37,8,8
35284,13298,67129,thank you montana i love you pic twitter com j xv ponw,-1.0,-1.8369701987210294e-16,0.9377521321470804,0.3473052528448203,-0.7071067811865477,0.7071067811865474,-0.9510565162951536,0.30901699437494723,0.0,20883.0,1,0.0,0.364,0.636,0.7901,0,0,0,0,0,0,0,0,0,54,12,12
13570,1224,1081,focus on your goal not your problem problem are a mind exercise learn to play beyond your comfort zone,0.5,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.7071067811865471,-0.7071067811865479,-0.3090169943749473,-0.9510565162951536,0.0,0.0,0,0.0,0.598,0.402,0.8134,2,0,0,0,0,0,0,0,0,102,19,19
19330,34,63,vivianbrown realdonaldtrump a big job to recover from this administration around the world merry christmas to you family,-2.4492935982947064e-16,1.0,-0.8486442574947509,0.5289640103269624,0.8660254037844386,0.5000000000000001,0.7431448254773941,0.6691306063588582,19275.0,0.0,0,0.0,0.831,0.16899999999999998,0.6876,0,0,0,0,0,0,0,0,0,120,18,18
25266,3473,5926,don t ever forget we will together make america great again,-0.8660254037844392,0.4999999999999993,0.8486442574947509,0.5289640103269624,-0.8660254037844392,0.4999999999999993,-0.3090169943749477,0.9510565162951536,0.0,17839.0,0,0.0,0.541,0.45899999999999996,0.7777,0,1,0,0,0,0,1,0,0,59,11,11
26639,547,1436,congratulation chuck must be wonderful to have donald trump a your guest becool trump,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,-0.965925826289068,-0.2588190451025215,0.10452846326765346,0.9945218953682732,0.0,3664.0,0,0.0,0.6829999999999999,0.317,0.8356,0,0,0,0,0,0,1,0,0,85,14,14
16621,9,12,ianjamespoulter the th hole at trump int golf link this golf course is very impressive and a great test,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,11117.0,0.0,0,0.0,0.732,0.268,0.8268,0,2,0,0,0,0,0,0,0,103,19,19
27514,859,2114,join u in iowa tomorrow iacaucus trump makeamericagreatagain pm pm,0.5,0.8660254037844387,-0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,0.9945218953682732,0.10452846326765368,0.0,0.0,0,0.0,0.8490000000000001,0.151,0.3595,0,0,0,0,0,0,0,0,0,66,10,10
6221,26,45,sternshow my interview with howard stern this morning,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,-0.25881904510252035,-0.9659258262890684,0.10452846326765372,-0.9945218953682732,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,53,8,8
38464,21894,74085,pic twitter com q tjnpezh,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,-1.0,-1.8369701987210294e-16,-0.3090169943749473,-0.9510565162951536,0.0,9189.0,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,5,5
16803,79,81,seankesser realdonaldtrump trump university had approval rating beat harvard nyu other top university,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.050649168838712635,-0.7071067811865477,0.7071067811865474,0.9945218953682734,-0.10452846326765332,0.0,19010.0,0,0.0,0.754,0.24600000000000002,0.5994,0,0,0,0,0,0,0,0,0,101,13,13
34965,15393,67366,mariabartiromo no evidence to launch even an investigation into potential collusion between donald trump and the russian and here we are a year and a half later,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,1.0,6.123233995736766e-17,-0.9135454576426012,0.40673664307579976,9612.0,0.0,1,0.0,1.0,0.0,0.0,2,0,0,1,0,0,0,0,0,160,27,27
31979,10892,47498,whether there are tape or recording of my conversation with james comey but i did not make and do not have any such recording,1.2246467991473532e-16,-1.0,-0.9680771188662044,-0.2506525322587205,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,125,24,24
26694,7486,15621,is that all there is we need a new president fast,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,-0.9659258262890684,0.2588190451025203,0.9945218953682734,-0.10452846326765332,0.0,11794.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,49,11,11
41003,13212,58870,we will get this done for our great miner,0.5,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.9659258262890684,-0.25881904510252063,-0.8090169943749473,-0.5877852522924732,6618.0,0.0,1,0.0,0.672,0.32799999999999996,0.6588,0,1,0,0,0,0,1,0,0,41,9,9
13381,13,20,manny ottawa alex norcia realdonaldtrump seems like alexsalmond ha a history of bad decision making maybe that s the point turbine,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210294e-16,0.5877852522924732,-0.8090169943749473,0.0,8675.0,0,0.13,0.778,0.09300000000000001,-0.25,1,0,2,0,0,0,0,0,1,130,21,21
7312,50,36,i love watching dummy mcuban promote on ok show named shark tank but he is just a small part of that show,1.0,6.123233995736766e-17,0.29936312297335804,-0.9541392564000488,-0.25881904510252035,-0.9659258262890684,-0.3090169943749477,0.9510565162951536,0.0,0.0,0,0.0,0.679,0.321,0.8402,0,0,0,0,0,0,0,0,0,105,22,22
42274,19492,69672,pic twitter com imj w maci,0.8660254037844387,-0.4999999999999998,0.485301962531081,-0.8743466161445821,-0.7071067811865477,0.7071067811865474,0.3090169943749475,-0.9510565162951536,0.0,19633.0,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,26,6,6
31585,6203,36279,and job loss american company must be prepared to look at other alternative,1.0,6.123233995736766e-17,-0.20129852008866028,0.9795299412524944,-0.965925826289068,-0.2588190451025215,0.9945218953682734,-0.10452846326765332,0.0,4610.0,1,0.17300000000000001,0.705,0.122,-0.2023,1,0,0,0,0,0,1,0,0,75,13,13
5637,0,1,ahdeeaustin i know and appreciate it,0.5,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,-0.3090169943749473,0.0,0.0,0,0.0,0.667,0.33299999999999996,0.4574,0,0,0,0,0,0,0,0,0,36,6,6
31548,10926,78402,big day for healthcare working hard,1.0,6.123233995736766e-17,-0.9680771188662044,-0.2506525322587205,0.8660254037844387,-0.4999999999999998,0.8090169943749475,0.5877852522924731,4825.0,0.0,1,0.253,0.747,0.0,-0.1759,0,0,0,0,0,0,0,0,0,35,6,6
11360,7,4,kyleraccio realdonaldtrump trump will win this a he win everything else awesome thanks,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,-0.7071067811865471,-0.7071067811865479,-0.3090169943749477,0.9510565162951536,0.0,0.0,0,0.0,0.46799999999999997,0.532,0.9412,0,2,0,0,0,0,1,0,0,86,13,13
28954,7895,21909,bernie sander is being treated very badly by the dems the system is rigged against him he should run a an independent run bernie run,0.5000000000000003,-0.8660254037844385,-0.10116832198743204,-0.9948693233918952,0.9659258262890682,0.25881904510252096,0.0,1.0,16148.0,0.0,0,0.212,0.7879999999999999,0.0,-0.7339,1,0,0,0,0,0,0,1,0,132,25,25
8914,321,147,i m giving away money am trump tower be there or be left behind,0.5000000000000003,-0.8660254037844385,0.9987165071710528,-0.050649168838712635,0.8660254037844387,-0.4999999999999998,0.7431448254773941,0.6691306063588582,4916.0,0.0,0,0.0,0.8009999999999999,0.19899999999999998,0.4559,0,0,0,0,0,0,0,0,0,63,14,14
28229,2127,7166,i will be interviewed by seanhannity tonight at pm est on foxnews enjoy,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767,-1.0,-1.8369701987210294e-16,-0.9781476007338058,0.20791169081775854,0.0,10043.0,0,0.0,0.787,0.213,0.5837,0,1,0,0,0,0,1,0,0,71,13,13
33557,25986,147635,congratulation elonmusk and spacex on the successful falconheavy launch this achievement along with nasa s commercial and international partner continues to show american ingenuity at it best pic twitter com ezflspyjpk,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,-0.7071067811865477,0.7071067811865474,0.5,0.8660254037844387,0.0,18345.0,1,0.0,0.778,0.222,0.8398,0,4,0,0,0,0,1,0,0,218,31,31
12880,14,25,bill collector realdonaldtrump we need you a the next president your a winner thank you,-0.5000000000000004,0.8660254037844384,0.10116832198743228,-0.9948693233918952,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,21270.0,0.0,0,0.0,0.6679999999999999,0.332,0.816,0,1,0,0,0,0,0,0,0,87,15,15
255,40,12,watch me play both golf and baseball tonight on donald j trump s fabulous world of golf pm et on golf channel,1.0,6.123233995736766e-17,-0.5712682150947924,0.8207634412072763,-0.25881904510252035,-0.9659258262890684,0.5,0.8660254037844387,0.0,0.0,0,0.0,0.775,0.225,0.7003,0,0,0,0,0,0,0,0,0,109,22,22
19983,8,9,rositalacruz i love you realdonaldtrump i love yours book resgards from venezuela,0.5,0.8660254037844387,0.9987165071710528,-0.050649168838712635,-0.2588190451025216,0.965925826289068,-0.10452846326765304,-0.9945218953682734,0.0,27087.0,0,0.0,0.594,0.406,0.8902,0,0,0,0,0,0,0,0,0,81,12,12
29297,8407,30037,happy st birthday to the usarmy thank you pic twitter com mxsxkfcstc,1.2246467991473532e-16,-1.0,0.29936312297335804,-0.9541392564000488,-0.25881904510252035,-0.9659258262890684,0.8090169943749475,0.5877852522924731,0.0,0.0,0,0.0,0.45899999999999996,0.541,0.85,0,1,0,0,0,0,0,0,0,68,12,12
33145,5846,26293,statement from president donald j trump on givingtuesday,-0.5000000000000004,0.8660254037844384,-0.5712682150947924,0.8207634412072763,0.5000000000000003,-0.8660254037844385,0.3090169943749475,-0.9510565162951536,0.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,56,8,8
31271,15853,89238,great meeting with ford ceo mark field and general motor ceo mary barra at the whitehouse today pic twitter com t eigo lp,0.5,0.8660254037844387,-0.9884683243281114,0.15142777750457667,-1.0,-1.8369701987210294e-16,-0.9945218953682734,0.104528463267653,0.0,10017.0,1,0.0,0.8059999999999999,0.19399999999999998,0.6249,0,1,0,0,0,0,0,0,0,121,23,23
15900,7,9,purkismark realdonaldtrump i heard your interview on howardstern i enjoyed every second of it radiogold thanks,1.2246467991473532e-16,-1.0,-0.29936312297335776,-0.9541392564000488,0.9659258262890684,-0.25881904510252063,-0.4067366430757998,-0.9135454576426012,6932.0,0.0,0,0.0,0.754,0.24600000000000002,0.7351,0,1,0,0,0,0,0,0,0,110,16,16
39760,8529,33978,pic twitter com lwcwvpeiqn,-0.8660254037844392,0.4999999999999993,0.6513724827222223,-0.758758122692791,-0.4999999999999997,-0.8660254037844388,0.9781476007338056,0.20791169081775945,0.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,26,4,4
25592,781,1592,bbcarking joetrippi realdonaldtrump scottienhughes joe have u resigned to the inevitable take ur seat on thepic twitter com sippnyk,-0.8660254037844392,0.4999999999999993,-0.4853019625310808,-0.8743466161445822,0.5000000000000003,-0.8660254037844385,0.10452846326765372,-0.9945218953682732,0.0,0.0,0,0.091,0.909,0.0,-0.25,2,0,0,0,0,0,0,0,0,131,19,19
42054,14521,57511,by empowering the radical left democrat do nothing kentucky politician repthomasmassie is making their war on the nd amendment more and more difficult to win but don t worry we will win anyway he is a disaster for america and for the great state of kentucky,1.0,6.123233995736766e-17,-0.72479278722912,0.6889669190756865,0.7071067811865476,-0.7071067811865475,0.9781476007338056,0.20791169081775945,1015.0,0.0,1,0.218,0.583,0.2,0.2471,3,4,0,1,0,0,1,0,0,257,46,46
22815,63,114,foxnewsinsider realdonaldtrump i want to make the country great again megynkelly pic twitter com nujp d hle,0.5000000000000003,-0.8660254037844385,-0.8978045395707417,-0.44039415155763423,0.7071067811865476,0.7071067811865476,0.9510565162951536,-0.3090169943749473,22264.0,0.0,0,0.0,0.759,0.24100000000000002,0.6597,0,1,0,0,0,0,0,0,0,107,17,17
42362,28572,114928,harvard should give back the money now their whole endowment system should be looked at,0.8660254037844387,-0.4999999999999998,-0.8978045395707417,-0.44039415155763423,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,0.0,23791.0,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,2,0,87,15,15
10779,2,0,realtor thank you,-0.8660254037844385,-0.5000000000000004,0.2012985200886601,0.9795299412524944,-0.5000000000000004,0.8660254037844384,0.9781476007338056,-0.20791169081775912,0.0,22639.0,0,0.0,0.41700000000000004,0.583,0.4199,0,0,0,0,0,0,0,0,0,17,3,3
21445,24,31,via bostonherald by eugene r dunn iran a clear danger,1.0,6.123233995736766e-17,-0.9377521321470804,0.3473052528448203,-0.25881904510252035,-0.9659258262890684,-0.9781476007338058,0.20791169081775854,0.0,0.0,0,0.0,0.809,0.191,0.3818,1,0,0,0,0,0,0,0,0,53,10,10
